,H,P,User1,User2,User3,User4,User5,User6,User7,User8,User9,User10,sum_rate
1250,H_1251.h5,P_1251.h5,0,0,1,0,1,1,0,0,0,1,19.385538161173063
1251,H_1252.h5,P_1252.h5,1,1,0,0,0,0,1,0,1,0,19.1779054572095
1252,H_1253.h5,P_1253.h5,0,1,0,0,0,1,0,1,0,1,26.053336255321796
1253,H_1254.h5,P_1254.h5,1,0,0,0,0,1,1,0,0,0,13.230583267037805
1254,H_1255.h5,P_1255.h5,0,1,0,0,1,0,0,0,0,1,29.725602884979065
1255,H_1256.h5,P_1256.h5,0,0,1,0,1,0,1,0,0,0,19.72762964272709
1256,H_1257.h5,P_1257.h5,0,1,0,0,0,1,0,1,0,1,9.010672122225387
1257,H_1258.h5,P_1258.h5,0,1,0,0,0,1,0,1,0,0,23.853849119218484
1258,H_1259.h5,P_1259.h5,0,1,1,0,1,0,0,0,0,1,25.805576744517474
1259,H_1260.h5,P_1260.h5,1,0,1,0,0,1,1,0,0,0,21.339753639200875
1260,H_1261.h5,P_1261.h5,0,0,1,1,0,0,1,0,0,1,22.081141043367715
1261,H_1262.h5,P_1262.h5,1,0,0,1,0,0,0,0,1,0,17.459243004489327
1262,H_1263.h5,P_1263.h5,0,1,1,0,0,1,0,0,1,0,16.54716970717347
1263,H_1264.h5,P_1264.h5,1,0,0,0,1,1,0,0,1,0,10.629941493987092
1264,H_1265.h5,P_1265.h5,0,0,0,1,0,1,1,0,0,1,27.556851445265035
1265,H_1266.h5,P_1266.h5,1,0,0,0,1,0,1,0,1,0,32.69224813802482
1266,H_1267.h5,P_1267.h5,1,0,1,0,1,0,1,0,0,0,17.604133437087818
1267,H_1268.h5,P_1268.h5,1,0,0,0,0,1,0,1,0,1,21.42316960353419
1268,H_1269.h5,P_1269.h5,1,1,0,0,1,0,0,0,0,0,25.336372222821396
1269,H_1270.h5,P_1270.h5,1,0,1,0,0,0,0,1,0,0,19.129486973283576
1270,H_1271.h5,P_1271.h5,0,1,1,0,0,1,0,0,0,1,13.213591811932744
1271,H_1272.h5,P_1272.h5,0,1,0,0,1,1,0,0,0,0,25.065958810784544
1272,H_1273.h5,P_1273.h5,0,1,0,0,0,0,0,1,1,0,14.778429335563366
1273,H_1274.h5,P_1274.h5,0,0,1,0,0,0,1,0,0,1,20.822481547358812
1274,H_1275.h5,P_1275.h5,0,0,0,0,0,1,1,0,1,0,20.904802718669302
1275,H_1276.h5,P_1276.h5,0,0,1,0,1,1,0,1,0,0,22.431938946233974
1276,H_1277.h5,P_1277.h5,0,1,1,0,0,0,0,0,0,1,17.942992093542248
1277,H_1278.h5,P_1278.h5,1,1,0,0,1,0,0,0,0,1,15.921595098707469
1278,H_1279.h5,P_1279.h5,0,0,1,0,1,0,0,1,0,0,22.177828530872663
1279,H_1280.h5,P_1280.h5,0,0,0,0,1,1,0,0,0,1,21.07360243999632
1280,H_1281.h5,P_1281.h5,1,0,0,0,1,0,0,0,1,1,23.764915595203515
1281,H_1282.h5,P_1282.h5,1,0,0,0,1,0,1,0,0,0,18.74670266034686
1282,H_1283.h5,P_1283.h5,0,0,0,0,0,1,0,0,1,0,19.16422184314676
1283,H_1284.h5,P_1284.h5,0,1,0,1,0,1,0,1,0,0,27.27672971566595
1284,H_1285.h5,P_1285.h5,0,0,1,0,1,0,1,0,0,0,21.290753306025533
1285,H_1286.h5,P_1286.h5,0,1,0,0,1,0,1,1,0,0,20.815285608201116
1286,H_1287.h5,P_1287.h5,1,0,1,0,0,0,0,1,0,1,16.481798812667993
1287,H_1288.h5,P_1288.h5,1,0,0,0,0,1,1,0,0,0,20.577568458645345
1288,H_1289.h5,P_1289.h5,0,0,1,0,1,0,1,0,0,0,14.03820868974839
1289,H_1290.h5,P_1290.h5,1,0,0,0,0,1,0,1,0,1,26.87601764781884
1290,H_1291.h5,P_1291.h5,1,1,0,1,0,0,0,1,0,0,21.342018324885185
1291,H_1292.h5,P_1292.h5,0,0,1,0,0,0,1,0,1,0,21.11510669266812
1292,H_1293.h5,P_1293.h5,0,0,1,0,0,0,1,1,1,0,23.57459782885079
1293,H_1294.h5,P_1294.h5,0,0,1,0,0,1,1,0,1,0,14.187118892212204
1294,H_1295.h5,P_1295.h5,1,0,0,0,1,1,0,0,0,1,17.914128995414234
1295,H_1296.h5,P_1296.h5,0,1,0,0,0,0,0,1,1,1,18.135983178362718
1296,H_1297.h5,P_1297.h5,0,1,1,1,1,0,0,0,0,0,25.296180030430598
1297,H_1298.h5,P_1298.h5,1,0,0,0,0,1,0,1,0,0,13.043160790995671
1298,H_1299.h5,P_1299.h5,0,0,1,1,0,1,1,0,0,0,22.193992231475693
1299,H_1300.h5,P_1300.h5,1,0,0,0,1,1,0,0,0,0,20.17449468936365
1300,H_1301.h5,P_1301.h5,1,0,1,1,0,0,0,1,0,0,20.527855929262696
1301,H_1302.h5,P_1302.h5,0,0,0,0,1,0,1,0,1,1,17.013040287888888
1302,H_1303.h5,P_1303.h5,0,0,1,0,0,0,1,1,0,0,21.67976094598994
1303,H_1304.h5,P_1304.h5,1,0,0,0,0,0,1,0,0,1,16.050984921953372
1304,H_1305.h5,P_1305.h5,0,1,0,0,0,0,1,0,1,0,27.949904003980684
1305,H_1306.h5,P_1306.h5,0,0,0,0,0,0,1,1,1,0,17.58048938578269
1306,H_1307.h5,P_1307.h5,0,0,1,0,0,1,0,0,0,1,19.84782635951763
1307,H_1308.h5,P_1308.h5,0,0,0,1,1,0,1,0,0,0,19.689466504298732
1308,H_1309.h5,P_1309.h5,1,1,0,0,0,0,0,0,1,1,24.94748743042131
1309,H_1310.h5,P_1310.h5,0,1,0,0,1,0,0,0,0,1,22.10825452029951
1310,H_1311.h5,P_1311.h5,1,0,0,1,0,0,0,1,0,1,21.10900559493816
1311,H_1312.h5,P_1312.h5,0,0,1,0,0,0,0,1,1,0,28.821627087449148
1312,H_1313.h5,P_1313.h5,0,0,0,0,1,1,1,0,0,1,18.373866944523925
1313,H_1314.h5,P_1314.h5,0,0,0,1,1,1,0,0,0,1,21.495567702419475
1314,H_1315.h5,P_1315.h5,0,0,0,0,0,0,1,1,0,1,31.3860383540479
1315,H_1316.h5,P_1316.h5,0,0,0,0,1,0,1,0,1,1,26.17318004993639
1316,H_1317.h5,P_1317.h5,0,1,0,0,0,0,1,1,1,0,17.517748890682974
1317,H_1318.h5,P_1318.h5,0,0,1,1,1,0,0,0,0,1,27.302104779771476
1318,H_1319.h5,P_1319.h5,0,0,0,0,1,0,1,1,1,0,20.70359363725672
1319,H_1320.h5,P_1320.h5,0,1,1,0,1,0,0,0,1,0,26.065241888281992
1320,H_1321.h5,P_1321.h5,1,0,0,1,1,0,0,0,0,1,31.929021190015913
1321,H_1322.h5,P_1322.h5,0,1,0,0,0,1,0,1,0,1,12.212995023592113
1322,H_1323.h5,P_1323.h5,0,0,1,1,0,0,1,1,0,0,32.62514194961542
1323,H_1324.h5,P_1324.h5,0,1,0,1,0,0,1,0,1,0,21.529583671082428
1324,H_1325.h5,P_1325.h5,0,0,0,1,1,1,0,0,0,1,24.348423511510227
1325,H_1326.h5,P_1326.h5,1,0,0,0,0,0,1,0,0,1,28.53913696401157
1326,H_1327.h5,P_1327.h5,1,0,0,0,1,1,0,0,0,1,20.68265376815257
1327,H_1328.h5,P_1328.h5,0,1,0,1,0,0,0,1,1,0,23.95297693335757
1328,H_1329.h5,P_1329.h5,1,0,0,1,0,0,1,0,0,1,17.598500739792843
1329,H_1330.h5,P_1330.h5,0,1,0,1,0,0,0,1,1,0,14.94326702087497
1330,H_1331.h5,P_1331.h5,0,0,0,1,0,1,1,0,1,0,19.977556146270715
1331,H_1332.h5,P_1332.h5,1,0,0,0,0,1,0,0,1,1,29.526318583943013
1332,H_1333.h5,P_1333.h5,1,1,0,0,0,0,0,0,1,0,11.969423405656496
1333,H_1334.h5,P_1334.h5,0,1,0,1,0,0,1,0,1,0,20.368511161430256
1334,H_1335.h5,P_1335.h5,0,0,1,1,0,0,1,0,0,1,30.914316687093436
1335,H_1336.h5,P_1336.h5,1,0,1,0,0,0,1,0,0,1,20.947977272730874
1336,H_1337.h5,P_1337.h5,0,0,1,0,0,1,0,1,0,1,24.671735813404414
1337,H_1338.h5,P_1338.h5,1,1,0,0,1,0,0,0,0,1,16.6702943109605
1338,H_1339.h5,P_1339.h5,1,0,0,1,1,0,1,0,0,0,22.214884734523583
1339,H_1340.h5,P_1340.h5,0,0,0,1,1,0,0,1,0,0,26.13083082665975
1340,H_1341.h5,P_1341.h5,0,0,1,0,0,1,1,0,0,0,18.19492037621814
1341,H_1342.h5,P_1342.h5,0,0,0,0,1,1,0,0,1,1,33.807133097900255
1342,H_1343.h5,P_1343.h5,0,1,0,0,0,0,1,0,0,1,18.660308243553335
1343,H_1344.h5,P_1344.h5,0,0,0,0,1,0,1,0,0,1,18.325941559020748
1344,H_1345.h5,P_1345.h5,0,0,0,0,0,1,1,0,1,1,17.586102080425363
1345,H_1346.h5,P_1346.h5,1,1,0,0,0,1,0,0,0,0,22.412750316016243
1346,H_1347.h5,P_1347.h5,1,0,1,0,0,0,0,0,0,1,16.0291416728915
1347,H_1348.h5,P_1348.h5,0,0,1,1,0,0,0,1,0,1,15.73235654373183
1348,H_1349.h5,P_1349.h5,0,0,1,0,1,0,0,1,1,0,15.358880795413265
1349,H_1350.h5,P_1350.h5,1,0,1,1,0,0,0,1,0,0,25.421001850345238
1350,H_1351.h5,P_1351.h5,0,0,0,0,1,0,1,0,1,1,22.57446870505445
1351,H_1352.h5,P_1352.h5,1,0,0,0,1,0,1,0,0,1,30.991222729167017
1352,H_1353.h5,P_1353.h5,0,1,1,0,0,0,1,0,0,0,15.534519330839984
1353,H_1354.h5,P_1354.h5,1,0,0,0,0,1,1,0,0,0,21.205328467635887
1354,H_1355.h5,P_1355.h5,0,0,0,0,1,1,0,1,1,0,15.996448049017415
1355,H_1356.h5,P_1356.h5,0,0,0,1,1,0,0,0,0,0,19.278543353515932
1356,H_1357.h5,P_1357.h5,0,0,1,0,0,0,1,0,1,1,13.82596818929818
1357,H_1358.h5,P_1358.h5,0,0,1,1,0,1,0,1,0,0,10.814170494730696
1358,H_1359.h5,P_1359.h5,1,1,1,0,0,0,0,0,0,1,19.338849629157245
1359,H_1360.h5,P_1360.h5,1,0,1,0,0,0,1,0,0,0,20.910663912743143
1360,H_1361.h5,P_1361.h5,1,0,1,0,0,0,0,1,1,0,23.69354916063498
1361,H_1362.h5,P_1362.h5,0,0,1,0,0,1,1,1,0,0,12.275541116368487
1362,H_1363.h5,P_1363.h5,1,0,0,0,0,0,1,0,0,1,29.17415296414209
1363,H_1364.h5,P_1364.h5,0,1,0,1,0,1,0,0,0,0,17.549969889956852
1364,H_1365.h5,P_1365.h5,0,0,1,0,0,1,0,0,0,0,15.113828292395585
1365,H_1366.h5,P_1366.h5,0,0,1,1,0,1,0,0,0,0,21.969139526787295
1366,H_1367.h5,P_1367.h5,0,0,1,0,1,0,1,0,1,0,22.952095023515632
1367,H_1368.h5,P_1368.h5,1,1,1,0,0,0,0,1,0,0,32.17764584834049
1368,H_1369.h5,P_1369.h5,0,0,1,0,1,0,1,0,0,1,14.44205870546461
1369,H_1370.h5,P_1370.h5,1,0,1,0,0,0,0,0,0,1,21.512752341420473
1370,H_1371.h5,P_1371.h5,0,0,0,0,1,0,1,0,1,1,14.75902258077691
1371,H_1372.h5,P_1372.h5,0,0,1,0,0,0,1,0,1,0,16.762084366365123
1372,H_1373.h5,P_1373.h5,0,0,1,0,1,1,0,0,0,0,19.75069650204758
1373,H_1374.h5,P_1374.h5,0,0,1,1,0,0,1,0,1,0,25.510589493281984
1374,H_1375.h5,P_1375.h5,1,0,0,0,1,0,0,1,1,0,17.539433385728934
1375,H_1376.h5,P_1376.h5,0,0,1,0,0,0,1,0,0,1,24.04844348262612
1376,H_1377.h5,P_1377.h5,0,0,0,0,1,1,1,0,1,0,34.329890835553414
1377,H_1378.h5,P_1378.h5,1,0,1,1,0,0,0,0,0,0,17.840120476135024
1378,H_1379.h5,P_1379.h5,0,1,0,0,1,0,1,1,0,0,14.024850795926094
1379,H_1380.h5,P_1380.h5,0,1,0,0,0,0,1,1,1,0,34.45289857777501
1380,H_1381.h5,P_1381.h5,0,0,1,0,0,0,1,0,1,0,27.332335563861573
1381,H_1382.h5,P_1382.h5,1,1,0,0,0,0,0,1,0,0,19.429354827107566
1382,H_1383.h5,P_1383.h5,1,1,0,0,0,1,0,0,0,0,17.058194190734227
1383,H_1384.h5,P_1384.h5,1,0,1,1,0,0,0,0,0,0,23.15204226484686
1384,H_1385.h5,P_1385.h5,0,0,1,0,0,0,1,0,0,1,20.076715682912454
1385,H_1386.h5,P_1386.h5,1,1,0,0,0,1,0,0,0,1,20.992898091714245
1386,H_1387.h5,P_1387.h5,0,0,0,0,1,0,1,1,0,0,12.199894691287202
1387,H_1388.h5,P_1388.h5,0,0,1,0,0,0,0,1,1,1,8.000739106404534
1388,H_1389.h5,P_1389.h5,1,0,0,0,0,1,1,1,0,0,20.17806187031551
1389,H_1390.h5,P_1390.h5,0,0,1,1,0,0,1,0,0,1,15.151631627710909
1390,H_1391.h5,P_1391.h5,1,1,0,1,0,0,0,0,0,1,25.052460110700835
1391,H_1392.h5,P_1392.h5,0,1,1,0,0,0,0,0,1,1,19.998792718294457
1392,H_1393.h5,P_1393.h5,0,0,1,1,0,0,0,1,0,1,15.313417878903055
1393,H_1394.h5,P_1394.h5,0,1,0,0,0,0,0,1,1,1,22.330002896039915
1394,H_1395.h5,P_1395.h5,0,1,1,0,0,0,0,0,1,0,18.57750736667241
1395,H_1396.h5,P_1396.h5,0,1,0,0,0,0,0,1,1,0,24.26086901010105
1396,H_1397.h5,P_1397.h5,0,1,0,0,0,0,1,1,0,0,13.352033000992288
1397,H_1398.h5,P_1398.h5,0,0,1,1,0,1,0,0,0,1,27.88730890330573
1398,H_1399.h5,P_1399.h5,1,0,1,0,1,0,0,0,0,1,24.320967154349642
1399,H_1400.h5,P_1400.h5,0,1,0,1,0,0,0,1,1,0,17.444155424757657
1400,H_1401.h5,P_1401.h5,1,1,0,0,1,0,0,0,0,0,24.265150024495576
1401,H_1402.h5,P_1402.h5,0,1,0,0,1,0,1,0,0,1,20.214575778408346
1402,H_1403.h5,P_1403.h5,0,0,0,1,0,0,0,0,1,1,18.053585931600924
1403,H_1404.h5,P_1404.h5,0,1,0,0,0,1,1,0,0,1,21.15866802568077
1404,H_1405.h5,P_1405.h5,0,0,1,0,1,0,0,0,1,0,19.622475006107557
1405,H_1406.h5,P_1406.h5,0,0,1,0,1,0,0,0,1,1,16.745073148921996
1406,H_1407.h5,P_1407.h5,0,0,0,1,1,0,1,0,1,0,20.79348698525039
1407,H_1408.h5,P_1408.h5,1,1,0,1,0,0,1,0,0,0,14.387078395664858
1408,H_1409.h5,P_1409.h5,0,1,0,1,0,1,0,0,0,1,22.917829120039546
1409,H_1410.h5,P_1410.h5,1,1,0,0,1,0,1,0,0,0,19.74260901566597
1410,H_1411.h5,P_1411.h5,0,0,1,1,0,0,0,1,0,1,18.02089593846813
1411,H_1412.h5,P_1412.h5,0,1,0,1,1,0,0,0,1,0,21.014482804679545
1412,H_1413.h5,P_1413.h5,0,1,0,0,0,0,1,0,1,1,14.078379516211935
1413,H_1414.h5,P_1414.h5,0,0,0,1,0,0,1,0,0,1,16.90132881256497
1414,H_1415.h5,P_1415.h5,0,0,0,0,1,0,1,1,1,0,40.369302958666
1415,H_1416.h5,P_1416.h5,0,0,1,0,0,1,1,1,0,0,20.6610525357253
1416,H_1417.h5,P_1417.h5,1,0,0,0,1,0,1,0,0,0,18.752271392034146
1417,H_1418.h5,P_1418.h5,1,0,0,0,0,0,1,1,0,1,23.241808961245432
1418,H_1419.h5,P_1419.h5,1,1,0,0,0,1,0,1,0,0,37.72749269402611
1419,H_1420.h5,P_1420.h5,1,0,0,0,0,1,0,1,1,0,15.470963049466654
1420,H_1421.h5,P_1421.h5,1,0,0,0,1,0,1,0,0,1,23.010515565880798
1421,H_1422.h5,P_1422.h5,1,1,0,0,0,0,1,1,0,0,25.955852367538963
1422,H_1423.h5,P_1423.h5,0,0,1,1,0,0,0,0,1,0,21.593523220370074
1423,H_1424.h5,P_1424.h5,0,0,1,0,1,0,1,0,0,1,29.675586934926752
1424,H_1425.h5,P_1425.h5,0,0,0,1,0,0,0,1,1,0,9.836181123183344
1425,H_1426.h5,P_1426.h5,1,0,0,0,0,1,0,0,0,1,20.310657147881802
1426,H_1427.h5,P_1427.h5,1,0,0,0,1,0,1,0,1,0,18.34652963238296
1427,H_1428.h5,P_1428.h5,0,0,1,1,0,0,0,1,1,0,19.140393011648534
1428,H_1429.h5,P_1429.h5,1,0,1,0,0,0,0,1,0,0,18.886676219541044
1429,H_1430.h5,P_1430.h5,0,1,0,1,1,0,0,0,0,1,37.05507629449977
1430,H_1431.h5,P_1431.h5,1,0,0,1,0,0,0,1,0,0,18.259230141006256
1431,H_1432.h5,P_1432.h5,0,0,0,1,0,0,1,0,1,1,23.62821690278995
1432,H_1433.h5,P_1433.h5,0,1,0,0,0,0,0,1,1,0,17.142886856614282
1433,H_1434.h5,P_1434.h5,0,1,0,1,0,1,0,0,0,1,11.181624329499027
1434,H_1435.h5,P_1435.h5,1,0,0,0,0,0,1,0,1,0,18.319024122719473
1435,H_1436.h5,P_1436.h5,1,0,0,0,1,0,0,0,1,1,21.92916063052351
1436,H_1437.h5,P_1437.h5,1,0,0,0,1,0,0,1,0,1,14.050892548835884
1437,H_1438.h5,P_1438.h5,0,0,0,0,0,1,0,1,1,0,21.67962986378545
1438,H_1439.h5,P_1439.h5,0,0,0,1,1,0,0,1,1,0,12.313658947352334
1439,H_1440.h5,P_1440.h5,0,1,0,1,0,0,0,1,1,0,23.990421305536845
1440,H_1441.h5,P_1441.h5,0,0,0,1,1,1,0,0,0,1,23.562576621981147
1441,H_1442.h5,P_1442.h5,0,0,1,0,0,0,1,0,0,1,18.257374030298088
1442,H_1443.h5,P_1443.h5,0,1,1,0,0,1,0,0,1,0,19.017941524045714
1443,H_1444.h5,P_1444.h5,0,0,0,1,1,1,0,0,1,0,35.62760450050112
1444,H_1445.h5,P_1445.h5,0,1,1,0,0,0,0,0,0,1,33.833497665575436
1445,H_1446.h5,P_1446.h5,1,0,0,0,1,1,0,0,1,0,11.060331505063505
1446,H_1447.h5,P_1447.h5,1,1,0,1,0,0,0,0,1,0,33.310406947642576
1447,H_1448.h5,P_1448.h5,1,1,1,0,0,1,0,0,0,0,30.540273384622726
1448,H_1449.h5,P_1449.h5,0,1,1,0,0,1,0,0,1,0,33.368852967988175
1449,H_1450.h5,P_1450.h5,0,0,1,1,0,1,0,0,0,1,15.567092571544752
1450,H_1451.h5,P_1451.h5,0,0,0,1,0,1,1,1,0,0,13.441074430156286
1451,H_1452.h5,P_1452.h5,1,0,0,0,1,0,1,0,1,0,30.56639119924647
1452,H_1453.h5,P_1453.h5,0,0,1,1,0,0,0,1,0,0,17.380700704154
1453,H_1454.h5,P_1454.h5,0,0,1,0,1,0,1,0,1,0,12.8446582692195
1454,H_1455.h5,P_1455.h5,0,0,1,0,1,0,1,1,0,0,28.609755277364982
1455,H_1456.h5,P_1456.h5,0,1,1,0,0,0,0,1,0,0,15.700800808531127
1456,H_1457.h5,P_1457.h5,0,0,0,0,1,0,0,1,1,1,24.672391287644516
1457,H_1458.h5,P_1458.h5,0,1,0,0,0,0,1,0,0,1,17.325668750776504
1458,H_1459.h5,P_1459.h5,0,1,0,0,0,0,1,1,0,0,12.280048598601029
1459,H_1460.h5,P_1460.h5,0,1,0,1,1,0,0,0,0,0,23.49103313183186
1460,H_1461.h5,P_1461.h5,0,1,0,0,0,1,0,1,0,1,21.20062702261246
1461,H_1462.h5,P_1462.h5,0,1,1,0,0,0,1,0,0,1,31.01222092276585
1462,H_1463.h5,P_1463.h5,0,1,0,0,1,0,0,1,0,0,19.27297305588993
1463,H_1464.h5,P_1464.h5,0,1,0,0,1,0,0,0,1,0,14.212424601898828
1464,H_1465.h5,P_1465.h5,1,0,0,0,0,1,1,1,0,0,21.99448717736413
1465,H_1466.h5,P_1466.h5,0,1,1,0,0,1,1,0,0,0,17.91596037806565
1466,H_1467.h5,P_1467.h5,0,1,1,0,0,0,0,1,0,1,26.538199967804488
1467,H_1468.h5,P_1468.h5,0,0,0,0,1,0,1,0,1,0,24.220496435037056
1468,H_1469.h5,P_1469.h5,0,0,1,1,1,0,0,0,0,1,16.867217757487154
1469,H_1470.h5,P_1470.h5,1,0,0,0,0,0,1,1,0,1,28.238967418271127
1470,H_1471.h5,P_1471.h5,1,0,1,0,0,0,0,0,0,1,20.91581285274898
1471,H_1472.h5,P_1472.h5,0,0,0,0,0,1,1,1,1,0,25.62925804145136
1472,H_1473.h5,P_1473.h5,1,0,1,0,0,0,1,0,0,0,19.1821897681971
1473,H_1474.h5,P_1474.h5,0,1,0,0,0,1,0,0,1,1,11.66994306240199
1474,H_1475.h5,P_1475.h5,0,1,1,0,0,0,0,0,1,1,25.718980265703532
1475,H_1476.h5,P_1476.h5,0,1,0,1,0,0,1,0,0,0,27.67450883299517
1476,H_1477.h5,P_1477.h5,1,0,0,0,0,1,0,0,1,0,26.379979045996894
1477,H_1478.h5,P_1478.h5,1,0,0,0,0,1,0,1,0,1,18.108131181701843
1478,H_1479.h5,P_1479.h5,0,1,0,1,0,0,1,0,0,0,18.900105893115253
1479,H_1480.h5,P_1480.h5,0,0,1,1,0,0,0,1,1,0,13.643232453012711
1480,H_1481.h5,P_1481.h5,1,0,0,1,0,0,1,0,0,1,26.271625486209594
1481,H_1482.h5,P_1482.h5,0,1,1,0,0,0,0,1,1,0,26.73679625462963
1482,H_1483.h5,P_1483.h5,1,0,0,1,0,0,0,1,0,1,17.080321774095847
1483,H_1484.h5,P_1484.h5,0,1,0,1,0,0,0,0,1,0,24.89699876410012
1484,H_1485.h5,P_1485.h5,0,0,1,1,0,0,0,1,0,1,24.26740940000929
1485,H_1486.h5,P_1486.h5,1,0,0,0,1,1,0,0,0,1,22.1739140818155
1486,H_1487.h5,P_1487.h5,0,0,1,0,0,0,1,0,1,0,24.4496480312268
1487,H_1488.h5,P_1488.h5,1,1,0,0,0,0,0,0,0,1,19.54185118941356
1488,H_1489.h5,P_1489.h5,0,0,1,1,1,0,1,0,0,0,17.944040469765305
1489,H_1490.h5,P_1490.h5,0,0,1,1,0,1,1,0,0,0,23.26135336411405
1490,H_1491.h5,P_1491.h5,1,0,1,0,0,0,1,1,0,0,28.127950265407836
1491,H_1492.h5,P_1492.h5,0,1,0,1,0,0,0,0,0,1,16.417217990106085
1492,H_1493.h5,P_1493.h5,0,1,1,0,1,0,0,0,0,0,28.78831348248579
1493,H_1494.h5,P_1494.h5,0,1,1,0,0,0,0,1,0,1,26.012984983326398
1494,H_1495.h5,P_1495.h5,0,1,1,0,0,0,0,0,0,1,21.09628345069032
1495,H_1496.h5,P_1496.h5,1,0,0,0,0,0,1,0,0,1,24.635954133231394
1496,H_1497.h5,P_1497.h5,0,1,1,0,0,0,1,0,0,0,21.280677763178012
1497,H_1498.h5,P_1498.h5,0,0,0,0,1,1,0,0,1,1,28.804628409046266
1498,H_1499.h5,P_1499.h5,1,0,1,0,1,0,0,0,0,0,31.573079989434042
1499,H_1500.h5,P_1500.h5,0,0,0,0,0,1,1,0,1,1,21.568160187546404
1500,H_1501.h5,P_1501.h5,1,0,0,0,0,1,0,1,0,0,25.373161936202354
1501,H_1502.h5,P_1502.h5,1,0,0,0,1,1,0,0,0,1,22.32380949512563
1502,H_1503.h5,P_1503.h5,1,0,1,0,0,1,0,0,0,1,14.801435741045388
1503,H_1504.h5,P_1504.h5,0,0,1,1,0,1,0,0,0,1,31.139009138021773
1504,H_1505.h5,P_1505.h5,1,0,1,0,0,0,1,1,0,0,14.137977693683686
1505,H_1506.h5,P_1506.h5,1,0,0,0,1,1,1,0,0,0,24.947539220145273
1506,H_1507.h5,P_1507.h5,0,0,1,1,0,0,1,0,0,0,26.422333782866243
1507,H_1508.h5,P_1508.h5,1,0,0,1,0,0,0,1,0,0,16.31914895847026
1508,H_1509.h5,P_1509.h5,0,0,1,1,0,1,0,1,0,0,35.563829847203735
1509,H_1510.h5,P_1510.h5,0,1,1,0,0,0,0,0,1,0,13.365131000511624
1510,H_1511.h5,P_1511.h5,1,0,0,1,0,1,0,0,0,1,20.862732255247817
1511,H_1512.h5,P_1512.h5,0,0,0,0,0,0,0,1,1,1,21.23363179568547
1512,H_1513.h5,P_1513.h5,0,0,1,1,0,0,0,1,0,0,20.242077104376566
1513,H_1514.h5,P_1514.h5,1,0,1,0,0,0,1,1,0,0,21.942008003437298
1514,H_1515.h5,P_1515.h5,0,0,1,0,0,1,0,1,0,0,23.33850198737878
1515,H_1516.h5,P_1516.h5,1,0,1,0,0,0,0,1,1,0,31.38348944385437
1516,H_1517.h5,P_1517.h5,0,1,1,0,0,1,0,0,0,1,21.85154378478464
1517,H_1518.h5,P_1518.h5,1,0,0,0,1,1,0,0,0,1,31.454741160422195
1518,H_1519.h5,P_1519.h5,0,0,1,0,1,0,0,1,0,1,16.39955167934943
1519,H_1520.h5,P_1520.h5,0,0,1,0,0,1,0,1,1,0,20.494340757321474
1520,H_1521.h5,P_1521.h5,0,0,0,0,1,0,0,0,1,1,20.610744494706577
1521,H_1522.h5,P_1522.h5,1,1,1,0,0,0,0,0,0,1,18.560032729406874
1522,H_1523.h5,P_1523.h5,0,1,0,0,1,0,0,1,0,1,10.361995095075319
1523,H_1524.h5,P_1524.h5,0,1,0,0,1,0,0,0,1,0,25.706323051269756
1524,H_1525.h5,P_1525.h5,0,0,0,1,0,0,1,0,1,1,19.55495866197236
1525,H_1526.h5,P_1526.h5,0,1,0,0,0,0,1,0,0,1,21.056965911813286
1526,H_1527.h5,P_1527.h5,1,1,0,1,0,0,1,0,0,0,32.35651720792169
1527,H_1528.h5,P_1528.h5,1,0,0,0,1,0,1,0,1,0,23.010212449505374
1528,H_1529.h5,P_1529.h5,1,0,0,0,0,0,0,1,1,0,18.77468189395176
1529,H_1530.h5,P_1530.h5,0,0,1,0,1,0,1,0,1,0,15.81676064273305
1530,H_1531.h5,P_1531.h5,0,1,0,1,1,0,0,0,0,0,24.91523244819061
1531,H_1532.h5,P_1532.h5,0,0,0,0,1,1,0,1,1,0,25.627408912384183
1532,H_1533.h5,P_1533.h5,1,0,0,0,0,1,0,1,1,0,29.405415545492442
1533,H_1534.h5,P_1534.h5,1,1,0,1,0,0,0,0,0,0,20.97134780058031
1534,H_1535.h5,P_1535.h5,1,1,0,0,0,0,1,0,0,1,24.517455260715472
1535,H_1536.h5,P_1536.h5,0,1,0,1,0,0,1,0,1,0,22.852728328357863
1536,H_1537.h5,P_1537.h5,1,0,0,0,1,0,0,0,1,1,13.753777324052884
1537,H_1538.h5,P_1538.h5,0,0,0,1,1,0,1,0,0,1,10.913457543922988
1538,H_1539.h5,P_1539.h5,0,0,1,0,0,1,0,0,0,1,11.648243338349774
1539,H_1540.h5,P_1540.h5,0,0,0,0,1,1,0,1,1,0,17.135499771951178
1540,H_1541.h5,P_1541.h5,1,0,1,0,0,0,0,0,1,1,15.43450407293168
1541,H_1542.h5,P_1542.h5,0,0,1,0,0,1,0,1,0,1,18.644518818117113
1542,H_1543.h5,P_1543.h5,0,0,1,0,1,0,1,0,0,1,25.1404044450242
1543,H_1544.h5,P_1544.h5,0,1,0,1,1,1,0,0,0,0,19.25322346422922
1544,H_1545.h5,P_1545.h5,0,1,1,0,0,0,0,0,0,1,16.78912766483602
1545,H_1546.h5,P_1546.h5,0,0,1,1,0,0,1,0,0,1,14.081754437827243
1546,H_1547.h5,P_1547.h5,0,0,1,0,0,0,1,0,1,1,28.35904697194894
